Zipcode,Income 50-74K,Income 75-100K,High School Diploma,Bachelor's Degree,Non Poverty Family,Poverty Family
67625,0.0,0.0,72.0,68.0,57.0,0.0
67637,2.0,0.0,444.0,463.0,392.0,0.0
70755,0.0,0.0,556.0,75.0,217.0,3.0
70732,0.0,0.0,305.0,32.0,117.0,21.0
70736,0.0,0.0,121.0,18.0,0.0,0.0
70737,57.0,0.0,8468.0,5046.0,4388.0,232.0
70760,0.0,0.0,1194.0,764.0,233.0,50.0
70764,0.0,0.0,3355.0,1083.0,963.0,131.0
70770,0.0,0.0,808.0,392.0,298.0,0.0
70778,0.0,0.0,802.0,474.0,349.0,7.0
70789,0.0,0.0,188.0,48.0,3.0,0.0
70802,0.0,0.0,4454.0,1806.0,392.0,129.0
70807,0.0,0.0,3265.0,896.0,695.0,183.0
70815,0.0,0.0,5308.0,3541.0,2782.0,47.0
70819,0.0,0.0,850.0,584.0,680.0,0.0
70431,0.0,0.0,1627.0,443.0,710.0,20.0
70583,0.0,0.0,2708.0,710.0,791.0,294.0
70538,0.0,0.0,4197.0,679.0,927.0,98.0
70549,50.0,0.0,900.0,235.0,265.0,6.0
70563,15.0,0.0,4326.0,2097.0,2193.0,31.0
70632,0.0,0.0,184.0,131.0,24.0,0.0
70638,0.0,0.0,117.0,96.0,123.0,0.0
70644,0.0,0.0,23.0,49.0,70.0,0.0
70645,0.0,0.0,283.0,75.0,108.0,0.0
70650,0.0,0.0,69.0,32.0,13.0,0.0
70656,0.0,0.0,1070.0,216.0,400.0,74.0
70665,8.0,0.0,2318.0,1186.0,1503.0,261.0
70711,0.0,0.0,951.0,509.0,493.0,69.0
70719,0.0,0.0,898.0,461.0,448.0,62.0
70740,0.0,0.0,418.0,67.0,89.0,0.0
70744,0.0,0.0,1219.0,316.0,579.0,229.0
70651,0.0,0.0,50.0,0.0,11.0,0.0
70657,0.0,0.0,975.0,277.0,796.0,10.0
70753,0.0,0.0,277.0,5.0,153.0,0.0
70783,8.0,0.0,613.0,287.0,74.0,0.0
70809,47.0,14.0,3031.0,5465.0,2526.0,16.0
70812,0.0,0.0,2655.0,847.0,688.0,110.0
70003,76.0,9.0,6805.0,6042.0,3297.0,199.0
70006,42.0,0.0,2978.0,2705.0,1009.0,51.0
70031,0.0,0.0,359.0,126.0,90.0,5.0
70043,5.0,0.0,4469.0,1518.0,2067.0,125.0
70062,0.0,0.0,4016.0,799.0,911.0,140.0
70068,18.0,0.0,6464.0,2832.0,3421.0,238.0
70070,0.0,0.0,2581.0,1658.0,1484.0,107.0
70114,44.0,0.0,4521.0,2095.0,1436.0,142.0
70129,0.0,0.0,1888.0,530.0,790.0,102.0
70130,60.0,5.0,1400.0,3990.0,178.0,12.0
70131,24.0,6.0,5770.0,4348.0,2825.0,182.0
70345,0.0,0.0,2593.0,468.0,1227.0,136.0
70354,0.0,0.0,1099.0,217.0,231.0,35.0
70358,0.0,0.0,221.0,28.0,38.0,0.0
70360,0.0,0.0,5849.0,3154.0,3486.0,165.0
70363,10.0,8.0,5780.0,932.0,1267.0,32.0
70391,0.0,0.0,127.0,0.0,0.0,0.0
70403,0.0,22.0,5676.0,2487.0,2093.0,116.0
70435,39.0,0.0,2838.0,2825.0,2085.0,43.0
70437,0.0,0.0,1383.0,992.0,1021.0,110.0
70449,0.0,0.0,1367.0,166.0,192.0,23.0
70513,0.0,0.0,60.0,83.0,0.0,0.0
70514,0.0,0.0,802.0,93.0,78.0,14.0
70516,0.0,0.0,138.0,59.0,24.0,0.0
70535,20.0,0.0,3775.0,933.0,1586.0,558.0
70548,0.0,0.0,2503.0,637.0,982.0,122.0
70397,0.0,0.0,144.0,57.0,16.0,0.0
70427,5.0,0.0,3888.0,980.0,947.0,173.0
70443,0.0,0.0,2708.0,444.0,637.0,304.0
70446,0.0,0.0,2181.0,739.0,1384.0,0.0
70454,19.0,0.0,5474.0,3552.0,2420.0,445.0
70456,0.0,0.0,505.0,131.0,105.0,0.0
70463,0.0,0.0,53.0,4.0,48.0,0.0
70464,0.0,0.0,148.0,10.0,74.0,0.0
70466,0.0,0.0,2375.0,895.0,1006.0,33.0
70508,37.0,15.0,5172.0,8970.0,4142.0,0.0
70524,0.0,0.0,87.0,25.0,83.0,0.0
70525,0.0,0.0,3441.0,792.0,790.0,240.0
70544,0.0,0.0,3042.0,479.0,587.0,184.0
70554,0.0,0.0,1075.0,183.0,713.0,143.0
70555,0.0,0.0,1824.0,508.0,964.0,41.0
70559,0.0,0.0,642.0,78.0,202.0,35.0
70580,0.0,0.0,0.0,0.0,0.0,0.0
70634,0.0,0.0,5531.0,2185.0,2737.0,211.0
70639,0.0,0.0,163.0,32.0,12.0,0.0
70646,0.0,0.0,79.0,55.0,0.0,0.0
70653,0.0,0.0,1033.0,156.0,314.0,4.0
70661,0.0,0.0,659.0,139.0,208.0,55.0
70662,0.0,0.0,125.0,0.0,26.0,24.0
70743,0.0,0.0,59.0,3.0,9.0,0.0
70752,0.0,0.0,186.0,51.0,106.0,22.0
70761,0.0,0.0,138.0,50.0,20.0,0.0
70763,0.0,0.0,1161.0,342.0,646.0,0.0
70782,0.0,0.0,98.0,12.0,14.0,0.0
70785,0.0,0.0,4381.0,1761.0,2802.0,199.0
70339,0.0,0.0,1671.0,189.0,392.0,19.0
70116,29.0,0.0,1564.0,2373.0,190.0,4.0
70118,87.0,25.0,3549.0,5510.0,1572.0,218.0
70123,26.0,0.0,4479.0,4604.0,2072.0,79.0
70353,0.0,0.0,269.0,21.0,36.0,0.0
70357,4.0,0.0,566.0,83.0,198.0,0.0
70364,0.0,0.0,6419.0,2078.0,2766.0,190.0
70395,0.0,0.0,1258.0,267.0,455.0,47.0
70422,0.0,0.0,3246.0,1352.0,1162.0,213.0
70005,77.0,25.0,4507.0,5117.0,1853.0,51.0
70047,28.0,0.0,2207.0,2088.0,1376.0,138.0
70356,0.0,0.0,456.0,186.0,73.0,117.0
70390,0.0,0.0,1533.0,450.0,636.0,53.0
70058,10.0,0.0,7123.0,3280.0,3036.0,412.0
70084,0.0,0.0,1871.0,473.0,580.0,6.0
70085,0.0,0.0,1277.0,136.0,358.0,181.0
70094,7.0,0.0,6067.0,1704.0,1676.0,156.0
70726,0.0,37.0,10906.0,4851.0,6218.0,406.0
70730,8.0,0.0,921.0,202.0,162.0,132.0
65745,0.0,0.0,671.0,74.0,268.0,145.0
65580,0.0,0.0,214.0,80.0,57.0,0.0
65618,0.0,0.0,60.0,39.0,0.0,0.0
65647,3.0,0.0,604.0,53.0,205.0,28.0
65789,0.0,0.0,449.0,166.0,175.0,54.0
65321,0.0,0.0,141.0,22.0,72.0,0.0
65612,0.0,0.0,257.0,190.0,84.0,0.0
65664,0.0,0.0,27.0,3.0,20.0,21.0
65755,0.0,0.0,158.0,3.0,27.0,0.0
65634,0.0,0.0,264.0,49.0,52.0,0.0
65704,0.0,0.0,855.0,250.0,390.0,37.0
65654,0.0,0.0,35.0,10.0,13.0,2.0
65586,0.0,0.0,71.0,0.0,0.0,0.0
65215,0.0,0.0,0.0,0.0,0.0,0.0
65584,0.0,0.0,1501.0,1497.0,1186.0,76.0
66073,0.0,0.0,579.0,265.0,423.0,14.0
66025,0.0,0.0,1284.0,1247.0,1167.0,214.0
66030,41.0,0.0,2831.0,3652.0,3496.0,35.0
66066,0.0,0.0,545.0,405.0,241.0,7.0
66092,10.0,0.0,672.0,367.0,551.0,0.0
66106,0.0,0.0,4794.0,1353.0,2285.0,381.0
66204,0.0,0.0,2438.0,3887.0,919.0,89.0
66209,50.0,0.0,1012.0,5640.0,2560.0,14.0
66211,6.0,3.0,426.0,1283.0,379.0,0.0
66223,150.0,0.0,1098.0,6841.0,4061.0,68.0
66404,0.0,0.0,155.0,39.0,13.0,0.0
66406,0.0,0.0,176.0,27.0,9.0,0.0
66408,0.0,0.0,84.0,47.0,82.0,28.0
66413,0.0,0.0,434.0,148.0,173.0,18.0
66515,0.0,0.0,126.0,21.0,102.0,2.0
66521,27.0,0.0,465.0,186.0,244.0,0.0
66526,0.0,0.0,146.0,67.0,127.0,20.0
66534,8.0,0.0,861.0,467.0,495.0,34.0
66548,0.0,0.0,174.0,93.0,159.0,0.0
66554,0.0,0.0,114.0,121.0,67.0,0.0
66619,0.0,0.0,367.0,208.0,350.0,64.0
66713,0.0,0.0,1171.0,436.0,790.0,205.0
66720,0.0,0.0,1849.0,919.0,793.0,149.0
66023,0.0,0.0,259.0,69.0,129.0,0.0
66040,0.0,0.0,660.0,196.0,333.0,48.0
66064,0.0,0.0,1313.0,389.0,611.0,0.0
66070,0.0,0.0,501.0,317.0,373.0,0.0
66086,9.0,0.0,1563.0,1226.0,1657.0,31.0
68130,79.0,8.0,1508.0,5294.0,3201.0,52.0
68064,0.0,15.0,592.0,417.0,208.0,15.0
68066,0.0,0.0,983.0,804.0,753.0,71.0
68071,0.0,0.0,183.0,91.0,133.0,42.0
68136,0.0,8.0,1436.0,3568.0,2928.0,12.0
68970,4.0,0.0,353.0,115.0,139.0,28.0
68157,0.0,0.0,1259.0,932.0,859.0,0.0
68307,0.0,0.0,134.0,11.0,44.0,6.0
68309,0.0,0.0,26.0,1.0,3.0,0.0
68318,0.0,0.0,139.0,25.0,15.0,14.0
68320,0.0,0.0,103.0,31.0,48.0,0.0
68327,0.0,0.0,79.0,21.0,26.0,4.0
68328,0.0,0.0,84.0,54.0,36.0,43.0
68333,12.0,0.0,1175.0,309.0,1077.0,164.0
68341,0.0,0.0,271.0,100.0,118.0,4.0
68347,9.0,7.0,381.0,393.0,429.0,0.0
68364,0.0,0.0,30.0,2.0,18.0,0.0
68405,0.0,4.0,505.0,323.0,486.0,10.0
68409,0.0,0.0,140.0,111.0,108.0,11.0
68785,0.0,0.0,88.0,10.0,107.0,0.0
68825,0.0,0.0,248.0,108.0,138.0,25.0
68833,0.0,0.0,92.0,59.0,56.0,5.0
68838,0.0,0.0,77.0,38.0,24.0,0.0
68843,0.0,3.0,157.0,99.0,126.0,0.0
68876,4.0,0.0,227.0,203.0,177.0,0.0
68925,9.0,0.0,133.0,92.0,107.0,3.0
68928,0.0,0.0,100.0,56.0,39.0,3.0
68933,0.0,0.0,194.0,74.0,46.0,9.0
68944,0.0,0.0,288.0,91.0,107.0,22.0
68949,0.0,0.0,1326.0,863.0,752.0,10.0
68410,0.0,0.0,2147.0,826.0,797.0,43.0
68413,0.0,0.0,140.0,63.0,87.0,0.0
68415,0.0,0.0,154.0,87.0,66.0,0.0
68419,0.0,0.0,57.0,19.0,43.0,10.0
68443,0.0,0.0,248.0,112.0,114.0,0.0
68450,0.0,0.0,596.0,230.0,235.0,12.0
68453,0.0,0.0,110.0,32.0,11.0,0.0
68455,0.0,0.0,141.0,66.0,49.0,0.0
68456,0.0,0.0,208.0,155.0,146.0,3.0
68002,0.0,0.0,449.0,308.0,323.0,42.0
68014,0.0,0.0,79.0,6.0,40.0,6.0
68020,5.0,0.0,150.0,38.0,19.0,0.0
68022,90.0,10.0,1614.0,5258.0,3979.0,33.0
68044,0.0,0.0,150.0,46.0,50.0,5.0
68048,12.0,12.0,2160.0,1552.0,1689.0,32.0
68517,0.0,0.0,35.0,44.0,172.0,0.0
68629,4.0,0.0,388.0,95.0,147.0,2.0
68638,0.0,0.0,399.0,120.0,264.0,10.0
68643,7.0,0.0,293.0,126.0,134.0,15.0
68666,0.0,0.0,300.0,207.0,282.0,10.0
68736,0.0,0.0,152.0,54.0,54.0,21.0
68739,0.0,0.0,661.0,223.0,537.0,15.0
68740,0.0,0.0,163.0,132.0,208.0,20.0
68741,0.0,0.0,215.0,36.0,58.0,0.0
68753,1.0,0.0,12.0,19.0,6.0,0.0
68777,0.0,0.0,180.0,100.0,54.0,0.0
68779,0.0,0.0,563.0,193.0,505.0,0.0
68788,12.0,0.0,922.0,473.0,544.0,34.0
68791,0.0,0.0,398.0,236.0,241.0,0.0
68822,8.0,0.0,789.0,379.0,509.0,34.0
68826,0.0,0.0,797.0,442.0,352.0,0.0
68831,0.0,0.0,213.0,69.0,82.0,0.0
68832,0.0,0.0,451.0,327.0,277.0,6.0
68842,0.0,0.0,130.0,56.0,103.0,0.0
68847,12.0,34.0,2619.0,2366.0,1461.0,77.0
68858,0.0,0.0,69.0,33.0,31.0,11.0
68865,0.0,0.0,188.0,107.0,170.0,54.0
68870,5.0,0.0,95.0,88.0,99.0,0.0
68875,0.0,0.0,160.0,46.0,74.0,6.0
68878,0.0,0.0,94.0,48.0,66.0,10.0
68901,0.0,0.0,4284.0,2420.0,2469.0,189.0
68923,0.0,0.0,38.0,7.0,9.0,0.0
68938,0.0,0.0,105.0,44.0,37.0,22.0
68939,0.0,0.0,250.0,83.0,110.0,15.0
68961,0.0,0.0,194.0,105.0,116.0,0.0
68973,0.0,0.0,94.0,26.0,35.0,0.0
68038,5.0,0.0,337.0,140.0,116.0,21.0
68047,0.0,0.0,431.0,173.0,161.0,32.0
68059,0.0,8.0,548.0,535.0,365.0,0.0
68061,0.0,0.0,471.0,217.0,327.0,15.0
68123,15.0,0.0,2742.0,5161.0,4368.0,72.0
68062,0.0,0.0,79.0,23.0,34.0,0.0
68102,15.0,0.0,680.0,1334.0,69.0,0.0
68122,10.0,0.0,1110.0,1698.0,1398.0,0.0
68138,0.0,0.0,1665.0,2025.0,1377.0,20.0
68152,6.0,7.0,1258.0,962.0,699.0,27.0
68313,0.0,0.0,182.0,78.0,58.0,3.0
68321,0.0,0.0,85.0,67.0,34.0,0.0
68323,0.0,0.0,105.0,36.0,16.0,0.0
68325,0.0,0.0,36.0,27.0,19.0,0.0
68329,0.0,0.0,144.0,64.0,67.0,6.0
68342,0.0,3.0,121.0,52.0,67.0,1.0
68701,35.0,0.0,5348.0,2849.0,2899.0,152.0
68719,0.0,0.0,40.0,9.0,14.0,0.0
68724,0.0,0.0,44.0,2.0,9.0,0.0
68073,14.0,5.0,370.0,206.0,237.0,15.0
68113,0.0,0.0,46.0,74.0,101.0,0.0
68128,6.0,0.0,2515.0,3077.0,2704.0,30.0
68133,59.0,17.0,1063.0,2220.0,2064.0,0.0
68147,0.0,0.0,1815.0,903.0,1331.0,68.0
68314,0.0,0.0,53.0,22.0,88.0,1.0
68317,11.0,0.0,292.0,271.0,170.0,0.0
68746,0.0,0.0,93.0,47.0,62.0,4.0
68726,10.0,0.0,167.0,52.0,128.0,15.0
68711,0.0,0.0,54.0,30.0,21.0,45.0
68723,0.0,0.0,141.0,24.0,44.0,1.0
68728,0.0,0.0,58.0,35.0,12.0,0.0
68732,0.0,0.0,75.0,13.0,2.0,15.0
68760,0.0,0.0,258.0,83.0,110.0,27.0
68766,0.0,0.0,153.0,31.0,62.0,14.0
68767,0.0,0.0,714.0,365.0,493.0,5.0
68771,4.0,4.0,433.0,104.0,145.0,7.0
68792,0.0,0.0,141.0,31.0,47.0,0.0
68841,0.0,0.0,140.0,60.0,96.0,0.0
68855,0.0,0.0,102.0,88.0,56.0,10.0
68856,0.0,0.0,96.0,56.0,34.0,1.0
68864,0.0,0.0,270.0,115.0,92.0,2.0
68879,2.0,0.0,81.0,47.0,42.0,2.0
68523,27.0,0.0,144.0,276.0,357.0,0.0
68532,0.0,0.0,37.0,143.0,157.0,0.0
68621,0.0,0.0,108.0,70.0,143.0,0.0
68624,0.0,0.0,156.0,81.0,126.0,0.0
68647,0.0,0.0,158.0,24.0,96.0,2.0
68648,0.0,0.0,57.0,7.0,83.0,17.0
68649,0.0,0.0,479.0,180.0,159.0,4.0
68651,0.0,0.0,282.0,161.0,237.0,0.0
68661,0.0,13.0,1067.0,327.0,992.0,27.0
68664,0.0,0.0,69.0,21.0,37.0,2.0
68669,0.0,0.0,103.0,55.0,50.0,2.0
68714,0.0,0.0,298.0,120.0,121.0,6.0
68326,0.0,0.0,51.0,49.0,54.0,0.0
68464,0.0,0.0,179.0,69.0,51.0,0.0
68636,3.0,4.0,231.0,138.0,150.0,0.0
68850,0.0,0.0,1923.0,668.0,1266.0,244.0
68001,0.0,0.0,31.0,2.0,2.0,0.0
68003,0.0,0.0,785.0,644.0,552.0,10.0
68005,0.0,0.0,3515.0,2979.0,1627.0,89.0
68017,48.0,0.0,309.0,245.0,234.0,15.0
68023,0.0,0.0,315.0,479.0,327.0,16.0
68028,52.0,0.0,1199.0,2484.0,2388.0,0.0
68033,0.0,0.0,59.0,41.0,58.0,0.0
68041,0.0,0.0,201.0,121.0,185.0,2.0
68920,0.0,0.0,310.0,186.0,170.0,33.0
68975,0.0,0.0,14.0,22.0,15.0,0.0
68943,0.0,0.0,74.0,26.0,20.0,12.0
68945,0.0,0.0,33.0,22.0,95.0,0.0
68950,0.0,0.0,91.0,29.0,27.0,6.0
68955,0.0,0.0,360.0,241.0,405.0,0.0
68966,0.0,0.0,133.0,55.0,30.0,0.0
68967,0.0,0.0,162.0,110.0,129.0,0.0
68976,0.0,0.0,52.0,23.0,78.0,0.0
68981,0.0,0.0,67.0,71.0,20.0,24.0
68937,0.0,0.0,382.0,255.0,149.0,0.0
68956,0.0,0.0,229.0,87.0,224.0,29.0
68958,0.0,0.0,114.0,81.0,126.0,0.0
68959,0.0,0.0,799.0,466.0,397.0,95.0
68972,0.0,0.0,31.0,15.0,0.0,0.0
68978,6.0,0.0,618.0,158.0,200.0,10.0
68979,0.0,0.0,419.0,199.0,307.0,0.0
68982,0.0,0.0,195.0,69.0,80.0,3.0
70453,0.0,0.0,115.0,16.0,14.0,0.0
70445,0.0,0.0,1718.0,980.0,941.0,36.0
70447,20.0,0.0,1224.0,2618.0,1928.0,21.0
70451,0.0,0.0,0.0,10.0,0.0,0.0
70506,15.0,0.0,6236.0,5982.0,2111.0,330.0
70515,0.0,0.0,833.0,125.0,288.0,9.0
70611,0.0,0.0,3794.0,2487.0,3117.0,81.0
70655,0.0,0.0,821.0,188.0,439.0,0.0
70721,0.0,0.0,113.0,44.0,7.0,37.0
70722,0.0,0.0,1529.0,440.0,578.0,13.0
70723,0.0,0.0,269.0,92.0,70.0,0.0
70729,0.0,0.0,64.0,24.0,21.0,0.0
70739,0.0,0.0,3040.0,1720.0,1950.0,79.0
70754,0.0,0.0,3147.0,712.0,1237.0,35.0
70772,0.0,0.0,231.0,78.0,51.0,0.0
70052,0.0,0.0,895.0,142.0,271.0,0.0
70091,0.0,0.0,38.0,31.0,30.0,0.0
70113,18.0,0.0,1358.0,699.0,153.0,127.0
70346,0.0,0.0,2762.0,959.0,451.0,83.0
70355,0.0,0.0,362.0,73.0,11.0,33.0
70002,33.0,0.0,3429.0,3577.0,1398.0,37.0
70030,0.0,0.0,961.0,315.0,572.0,0.0
70036,0.0,0.0,353.0,61.0,109.0,22.0
70038,0.0,0.0,65.0,7.0,28.0,0.0
70037,33.0,0.0,3144.0,1787.0,1740.0,29.0
70039,0.0,0.0,413.0,213.0,93.0,132.0
70067,0.0,0.0,527.0,159.0,247.0,14.0
70071,0.0,0.0,1055.0,229.0,121.0,13.0
70072,16.0,0.0,11438.0,3505.0,3502.0,553.0
70075,0.0,0.0,1164.0,375.0,701.0,20.0
70079,0.0,0.0,851.0,182.0,409.0,22.0
70083,0.0,0.0,500.0,15.0,186.0,0.0
70087,0.0,0.0,1497.0,601.0,662.0,0.0
70128,34.0,29.0,3157.0,1900.0,1107.0,0.0
70373,7.0,0.0,1503.0,587.0,840.0,116.0
70374,0.0,0.0,1845.0,362.0,658.0,10.0
70375,0.0,0.0,43.0,0.0,8.0,0.0
70436,0.0,0.0,148.0,40.0,0.0,0.0
70444,0.0,0.0,2329.0,577.0,606.0,253.0
70458,190.0,0.0,6039.0,4435.0,3221.0,75.0
70592,33.0,57.0,3834.0,3749.0,3040.0,0.0
70049,0.0,0.0,479.0,264.0,121.0,0.0
70057,6.0,0.0,1163.0,240.0,463.0,0.0
70080,0.0,0.0,436.0,155.0,151.0,0.0
70341,0.0,0.0,952.0,159.0,192.0,13.0
70372,0.0,0.0,719.0,61.0,197.0,0.0
70393,0.0,0.0,252.0,61.0,110.0,0.0
70426,0.0,0.0,1242.0,341.0,580.0,32.0
70460,0.0,8.0,3002.0,1669.0,1743.0,403.0
70462,11.0,0.0,1326.0,450.0,383.0,97.0
70510,46.0,0.0,5648.0,1564.0,2683.0,153.0
70512,20.0,0.0,2855.0,600.0,1228.0,112.0
70526,0.0,0.0,3286.0,1158.0,1524.0,483.0
70529,0.0,0.0,2661.0,874.0,1211.0,37.0
70546,0.0,0.0,3830.0,1124.0,1678.0,180.0
70577,0.0,0.0,1072.0,164.0,319.0,44.0
70582,21.0,0.0,4498.0,1419.0,2094.0,27.0
70586,0.0,0.0,4004.0,1299.0,1414.0,265.0
70615,0.0,0.0,2675.0,614.0,742.0,378.0
70637,0.0,0.0,146.0,47.0,159.0,0.0
70659,0.0,0.0,371.0,191.0,61.0,59.0
70706,0.0,0.0,5326.0,1956.0,3208.0,171.0
70541,0.0,0.0,126.0,43.0,30.0,0.0
70517,6.0,0.0,6344.0,1865.0,2133.0,341.0
70523,0.0,0.0,238.0,59.0,13.0,0.0
70532,0.0,0.0,596.0,160.0,203.0,40.0
70542,0.0,0.0,1064.0,159.0,467.0,0.0
70550,0.0,0.0,53.0,0.0,0.0,0.0
70576,0.0,0.0,234.0,53.0,62.0,19.0
70607,0.0,0.0,4886.0,2250.0,1625.0,383.0
70640,0.0,0.0,80.0,19.0,15.0,5.0
70647,12.0,0.0,2144.0,833.0,770.0,29.0
70806,29.0,21.0,4059.0,4260.0,1498.0,135.0
70820,0.0,0.0,1907.0,2035.0,969.0,100.0
70558,0.0,0.0,0.0,0.0,0.0,0.0
70643,0.0,0.0,67.0,28.0,10.0,0.0
70712,0.0,0.0,482.0,349.0,51.0,0.0
70769,27.0,0.0,6075.0,6683.0,5787.0,192.0
70438,0.0,0.0,4097.0,1009.0,1483.0,194.0
70343,0.0,0.0,1018.0,334.0,727.0,118.0
70380,0.0,0.0,6186.0,1100.0,1881.0,153.0
70452,0.0,0.0,2585.0,1026.0,1300.0,92.0
70552,0.0,0.0,520.0,28.0,83.0,0.0
70119,47.0,18.0,5542.0,6403.0,941.0,136.0
70420,17.0,0.0,1585.0,1263.0,721.0,5.0
70528,0.0,0.0,538.0,141.0,165.0,48.0
70092,0.0,0.0,2005.0,303.0,627.0,96.0
70342,9.0,7.0,1048.0,288.0,550.0,40.0
70340,0.0,0.0,25.0,0.0,0.0,0.0
70352,0.0,0.0,40.0,13.0,32.0,0.0
70519,0.0,0.0,25.0,0.0,0.0,0.0
70139,0.0,0.0,0.0,0.0,0.0,0.0
70575,0.0,0.0,13.0,12.0,34.0,0.0
70032,0.0,0.0,840.0,444.0,215.0,102.0
70803,0.0,0.0,0.0,5.0,0.0,0.0
70448,63.0,0.0,2476.0,5434.0,3886.0,55.0
70520,8.0,0.0,4066.0,1988.0,1827.0,0.0
70631,0.0,0.0,167.0,13.0,40.0,0.0
70658,0.0,0.0,217.0,47.0,138.0,5.0
70725,0.0,49.0,318.0,157.0,302.0,0.0
70767,22.0,0.0,3366.0,1421.0,941.0,170.0
70818,7.0,51.0,2193.0,1235.0,1141.0,0.0
70757,0.0,0.0,629.0,196.0,214.0,0.0
66101,0.0,0.0,2041.0,468.0,604.0,453.0
66104,3.0,0.0,4914.0,1195.0,1768.0,313.0
66203,0.0,0.0,2930.0,2987.0,1532.0,42.0
66206,0.0,16.0,327.0,3249.0,1891.0,21.0
66221,30.0,66.0,491.0,4629.0,3927.0,6.0
66402,0.0,0.0,569.0,532.0,508.0,0.0
66407,0.0,0.0,53.0,56.0,115.0,0.0
66409,8.0,0.0,707.0,449.0,472.0,6.0
66418,0.0,0.0,74.0,60.0,69.0,10.0
66449,0.0,0.0,311.0,64.0,119.0,0.0
66002,10.0,0.0,2385.0,1139.0,1286.0,125.0
66615,0.0,0.0,591.0,614.0,498.0,13.0
66618,0.0,0.0,1700.0,1871.0,1712.0,0.0
66725,0.0,0.0,1219.0,522.0,657.0,86.0
66746,0.0,0.0,65.0,5.0,15.0,0.0
66756,0.0,0.0,206.0,45.0,20.0,6.0
66865,0.0,0.0,334.0,154.0,222.0,13.0
66846,0.0,0.0,701.0,340.0,340.0,9.0
66857,0.0,0.0,187.0,104.0,90.0,7.0
68929,0.0,0.0,48.0,17.0,16.0,4.0
68932,0.0,0.0,131.0,32.0,66.0,0.0
68654,0.0,0.0,152.0,40.0,72.0,0.0
68018,9.0,0.0,74.0,97.0,54.0,0.0
68031,0.0,0.0,406.0,203.0,164.0,0.0
68046,52.0,25.0,3185.0,4727.0,4245.0,32.0
68058,0.0,0.0,50.0,60.0,44.0,0.0
68070,0.0,0.0,145.0,67.0,46.0,15.0
68105,0.0,0.0,3029.0,2760.0,1436.0,342.0
68106,24.0,0.0,2792.0,3816.0,1170.0,54.0
68110,0.0,0.0,1605.0,473.0,554.0,103.0
68111,0.0,0.0,3458.0,832.0,812.0,547.0
68114,42.0,0.0,2050.0,3171.0,1641.0,111.0
68117,0.0,0.0,1642.0,415.0,790.0,56.0
68134,14.0,0.0,4198.0,4061.0,2215.0,192.0
68135,33.0,16.0,2133.0,6951.0,5178.0,83.0
68154,29.0,8.0,1897.0,5673.0,2067.0,8.0
68164,7.0,10.0,3173.0,5671.0,2747.0,125.0
68315,0.0,0.0,12.0,5.0,4.0,0.0
68316,0.0,0.0,91.0,79.0,30.0,0.0
68319,0.0,0.0,135.0,61.0,98.0,0.0
68324,0.0,0.0,15.0,69.0,22.0,0.0
68352,0.0,0.0,1217.0,315.0,409.0,56.0
68376,0.0,0.0,339.0,150.0,95.0,4.0
68401,0.0,0.0,116.0,90.0,87.0,3.0
68430,17.0,0.0,157.0,217.0,165.0,34.0
68433,0.0,0.0,35.0,5.0,12.0,11.0
68457,0.0,0.0,70.0,20.0,23.0,4.0
68942,0.0,0.0,65.0,41.0,14.0,4.0
68922,0.0,0.0,357.0,69.0,187.0,0.0
68934,0.0,0.0,37.0,6.0,10.0,0.0
68980,0.0,0.0,74.0,45.0,60.0,9.0
68634,0.0,0.0,157.0,14.0,49.0,0.0
68642,0.0,0.0,437.0,134.0,355.0,0.0
68653,0.0,0.0,123.0,44.0,100.0,3.0
68667,0.0,0.0,16.0,10.0,4.0,0.0
68722,0.0,0.0,175.0,56.0,130.0,0.0
68725,0.0,0.0,125.0,39.0,53.0,0.0
68745,5.0,0.0,291.0,248.0,192.0,0.0
68748,0.0,0.0,540.0,185.0,335.0,75.0
68756,0.0,2.0,346.0,202.0,152.0,8.0
68759,0.0,0.0,62.0,26.0,11.0,0.0
68763,0.0,4.0,953.0,516.0,594.0,32.0
68332,0.0,0.0,41.0,12.0,16.0,0.0
68339,0.0,9.0,215.0,256.0,153.0,15.0
68348,0.0,0.0,77.0,33.0,58.0,0.0
68381,0.0,0.0,35.0,15.0,18.0,13.0
68414,0.0,0.0,61.0,32.0,48.0,0.0
68421,0.0,0.0,115.0,74.0,96.0,0.0
68346,0.0,0.0,124.0,43.0,26.0,0.0
68349,0.0,0.0,203.0,123.0,121.0,0.0
68367,0.0,0.0,65.0,14.0,19.0,6.0
68371,0.0,0.0,279.0,155.0,206.0,45.0
68375,0.0,0.0,30.0,0.0,0.0,38.0
68874,0.0,0.0,266.0,74.0,85.0,15.0
68834,0.0,0.0,46.0,8.0,13.0,3.0
68840,0.0,0.0,603.0,255.0,410.0,30.0
68866,2.0,0.0,186.0,113.0,184.0,5.0
68883,5.0,0.0,473.0,229.0,333.0,0.0
68948,0.0,0.0,96.0,26.0,24.0,8.0
68952,0.0,0.0,26.0,0.0,0.0,0.0
68957,0.0,0.0,194.0,39.0,44.0,3.0
68964,0.0,0.0,33.0,2.0,0.0,0.0
68971,0.0,0.0,109.0,46.0,13.0,0.0
68977,0.0,0.0,56.0,7.0,33.0,65.0
68030,0.0,0.0,213.0,55.0,66.0,0.0
