Zipcode,Income Below 75K,Income Over 100K,High School Diploma,Master Degree,Poverty Family,Non Poverty Family
21231,21.0,11.0,1679.0,2474.0,0.0,222.0
21156,0.0,0.0,83.0,38.0,0.0,22.0
21208,61.0,0.0,5424.0,3710.0,56.0,2930.0
21215,52.0,0.0,12407.0,2211.0,657.0,2976.0
21221,6.0,0.0,9485.0,1028.0,218.0,3054.0
21236,102.0,0.0,6336.0,2970.0,87.0,3416.0
21401,180.0,56.0,4311.0,4821.0,30.0,2430.0
21774,52.0,8.0,1195.0,1520.0,13.0,2113.0
21787,0.0,0.0,2815.0,410.0,13.0,975.0
21801,71.0,15.0,5000.0,1801.0,56.0,2442.0
21842,121.0,0.0,2386.0,743.0,9.0,585.0
21856,15.0,0.0,178.0,0.0,0.0,66.0
21915,7.0,0.0,603.0,140.0,8.0,211.0
21917,46.0,0.0,663.0,137.0,0.0,374.0
21644,0.0,0.0,46.0,0.0,0.0,102.0
21624,0.0,0.0,38.0,21.0,16.0,0.0
21632,7.0,12.0,1639.0,152.0,127.0,436.0
21638,30.0,0.0,947.0,449.0,69.0,517.0
21671,0.0,0.0,141.0,81.0,6.0,40.0
21672,0.0,0.0,99.0,0.0,0.0,5.0
21811,16.0,0.0,4392.0,1827.0,38.0,1935.0
21849,0.0,0.0,907.0,75.0,20.0,221.0
21851,0.0,5.0,1572.0,245.0,77.0,433.0
21862,0.0,0.0,92.0,0.0,0.0,0.0
21875,0.0,0.0,1268.0,354.0,159.0,392.0
21904,17.0,0.0,1428.0,299.0,0.0,857.0
21562,0.0,0.0,940.0,115.0,0.0,353.0
21542,0.0,0.0,270.0,45.0,3.0,30.0
21543,0.0,0.0,84.0,25.0,0.0,0.0
21622,0.0,0.0,315.0,29.0,0.0,83.0
21639,0.0,0.0,1136.0,150.0,9.0,531.0
21662,0.0,0.0,60.0,81.0,0.0,13.0
21040,44.0,0.0,4286.0,875.0,139.0,1744.0
21042,209.0,61.0,2547.0,7331.0,113.0,6766.0
21051,0.0,0.0,55.0,68.0,0.0,83.0
21054,18.0,93.0,1485.0,1252.0,77.0,1164.0
21061,47.0,0.0,10102.0,2147.0,107.0,3997.0
21087,31.0,0.0,1102.0,507.0,31.0,487.0
21677,0.0,0.0,89.0,26.0,0.0,28.0
21679,0.0,0.0,73.0,35.0,0.0,34.0
21717,0.0,0.0,10.0,12.0,0.0,0.0
21733,0.0,0.0,272.0,56.0,0.0,112.0
21769,70.0,9.0,1513.0,1078.0,24.0,1707.0
21755,14.0,0.0,989.0,414.0,22.0,743.0
21788,35.0,8.0,2825.0,623.0,0.0,1179.0
21791,8.0,0.0,1272.0,258.0,16.0,550.0
21814,0.0,0.0,166.0,16.0,0.0,167.0
21826,19.0,0.0,1009.0,304.0,76.0,672.0
21837,40.0,0.0,945.0,71.0,6.0,302.0
21771,114.0,22.0,4549.0,2417.0,118.0,4079.0
21782,5.0,0.0,996.0,163.0,0.0,568.0
21784,151.0,18.0,5561.0,3398.0,49.0,5186.0
21793,85.0,9.0,1551.0,611.0,30.0,1345.0
21829,0.0,0.0,180.0,8.0,0.0,28.0
21835,0.0,0.0,133.0,13.0,0.0,82.0
21840,0.0,0.0,92.0,15.0,0.0,0.0
21850,7.0,0.0,721.0,38.0,0.0,244.0
21853,19.0,5.0,2151.0,347.0,83.0,475.0
21867,0.0,0.0,0.0,0.0,0.0,0.0
21911,0.0,0.0,2915.0,398.0,102.0,1793.0
21913,0.0,0.0,319.0,33.0,0.0,93.0
21914,3.0,0.0,170.0,34.0,0.0,16.0
21919,0.0,0.0,818.0,147.0,0.0,296.0
21034,17.0,0.0,698.0,208.0,20.0,323.0
21047,31.0,0.0,1659.0,1027.0,11.0,1996.0
21050,79.0,12.0,2783.0,1743.0,30.0,2447.0
21078,66.0,0.0,3045.0,1492.0,140.0,1604.0
21085,76.0,0.0,3375.0,870.0,168.0,1505.0
21117,99.0,40.0,5996.0,5372.0,126.0,4856.0
21131,102.0,48.0,577.0,802.0,17.0,1334.0
21132,7.0,0.0,610.0,206.0,0.0,408.0
21211,4.0,0.0,2112.0,2490.0,60.0,491.0
21229,23.0,0.0,9464.0,1776.0,243.0,1851.0
21244,47.0,0.0,6880.0,2393.0,171.0,2469.0
21538,0.0,0.0,166.0,6.0,5.0,24.0
21626,0.0,0.0,24.0,11.0,0.0,0.0
21628,0.0,0.0,266.0,115.0,0.0,51.0
21678,0.0,0.0,395.0,103.0,0.0,202.0
21703,97.0,12.0,5077.0,2393.0,398.0,3825.0
21740,85.0,0.0,13451.0,2076.0,483.0,4799.0
21754,30.0,0.0,994.0,571.0,30.0,944.0
21757,19.0,0.0,990.0,130.0,33.0,421.0
21776,22.0,8.0,1235.0,277.0,10.0,640.0
21780,20.0,0.0,413.0,57.0,14.0,127.0
21783,30.0,0.0,2087.0,476.0,22.0,1140.0
21794,45.0,26.0,137.0,557.0,0.0,515.0
21795,17.0,0.0,2495.0,523.0,21.0,720.0
21797,54.0,0.0,1508.0,723.0,9.0,1363.0
21804,0.0,0.0,6665.0,2187.0,376.0,2722.0
21810,0.0,0.0,102.0,40.0,0.0,44.0
21863,0.0,0.0,1136.0,201.0,36.0,296.0
21903,0.0,0.0,1083.0,417.0,0.0,652.0
21912,12.0,0.0,231.0,73.0,0.0,148.0
21921,82.0,15.0,9298.0,2369.0,159.0,4441.0
21220,81.0,17.0,9464.0,1759.0,275.0,3242.0
21213,57.0,0.0,6900.0,744.0,32.0,975.0
21217,0.0,0.0,6772.0,1578.0,221.0,698.0
21219,15.0,13.0,2135.0,347.0,0.0,862.0
21234,134.0,0.0,13116.0,4845.0,203.0,5234.0
21502,26.0,0.0,9879.0,1921.0,309.0,2420.0
21675,0.0,0.0,39.0,0.0,0.0,0.0
21719,0.0,0.0,294.0,8.0,15.0,78.0
21723,0.0,0.0,140.0,43.0,0.0,64.0
21762,0.0,0.0,111.0,0.0,0.0,0.0
21767,0.0,0.0,171.0,16.0,0.0,29.0
21773,41.0,0.0,1119.0,486.0,28.0,786.0
21777,4.0,0.0,240.0,195.0,0.0,253.0
21778,7.0,0.0,416.0,25.0,0.0,200.0
21228,106.0,6.0,6876.0,5177.0,179.0,4356.0
21522,0.0,0.0,67.0,16.0,0.0,0.0
21010,0.0,0.0,20.0,47.0,0.0,12.0
21090,8.0,10.0,1904.0,773.0,48.0,1195.0
21102,35.0,10.0,2433.0,772.0,0.0,1151.0
21114,14.0,0.0,2157.0,3170.0,16.0,3111.0
21133,75.0,0.0,5420.0,2436.0,193.0,2995.0
21561,6.0,0.0,758.0,113.0,55.0,193.0
21607,0.0,0.0,150.0,31.0,0.0,200.0
21654,8.0,4.0,69.0,150.0,0.0,43.0
21660,0.0,0.0,1036.0,126.0,50.0,317.0
21625,0.0,0.0,725.0,66.0,23.0,353.0
21627,0.0,0.0,11.0,0.0,0.0,0.0
21631,19.0,0.0,520.0,130.0,8.0,115.0
21666,50.0,41.0,1923.0,1055.0,0.0,1689.0
21711,0.0,0.0,510.0,21.0,0.0,175.0
21734,0.0,0.0,233.0,13.0,0.0,61.0
21770,8.0,0.0,876.0,483.0,0.0,722.0
21790,0.0,0.0,34.0,0.0,0.0,0.0
21798,16.0,0.0,411.0,162.0,14.0,248.0
21813,37.0,15.0,640.0,99.0,0.0,477.0
21817,0.0,0.0,1251.0,163.0,81.0,259.0
21821,0.0,0.0,282.0,42.0,0.0,71.0
21824,0.0,0.0,37.0,0.0,0.0,0.0
21838,0.0,0.0,404.0,41.0,0.0,94.0
21841,0.0,0.0,333.0,22.0,0.0,86.0
21872,0.0,0.0,123.0,32.0,0.0,0.0
21901,47.0,0.0,3843.0,766.0,112.0,2093.0
21071,0.0,0.0,0.0,114.0,0.0,118.0
21140,26.0,0.0,345.0,308.0,0.0,451.0
21286,22.0,0.0,1715.0,2904.0,27.0,1710.0
21871,0.0,0.0,492.0,30.0,0.0,170.0
21779,0.0,0.0,254.0,54.0,0.0,209.0
21920,0.0,0.0,142.0,0.0,0.0,13.0
21031,0.0,0.0,0.0,0.0,0.0,0.0
21120,71.0,0.0,1104.0,629.0,16.0,1106.0
21610,2.0,0.0,74.0,29.0,6.0,24.0
21645,15.0,0.0,247.0,81.0,0.0,50.0
21014,121.0,0.0,4758.0,3618.0,14.0,4301.0
21035,83.0,10.0,868.0,805.0,0.0,1427.0
21052,0.0,0.0,95.0,14.0,0.0,30.0
21075,102.0,6.0,3082.0,3942.0,111.0,3642.0
21077,0.0,0.0,44.0,53.0,0.0,13.0
21082,10.0,0.0,83.0,53.0,0.0,84.0
21093,146.0,0.0,4139.0,4537.0,80.0,4344.0
21108,66.0,14.0,2333.0,2057.0,43.0,2871.0
21158,28.0,0.0,3775.0,1224.0,138.0,2618.0
21202,0.0,0.0,2791.0,1440.0,13.0,103.0
21207,28.0,11.0,8920.0,2585.0,285.0,2629.0
21222,30.0,11.0,12622.0,1273.0,425.0,4529.0
21225,7.0,0.0,7133.0,620.0,242.0,1712.0
21918,8.0,7.0,1005.0,49.0,0.0,417.0
21661,5.0,0.0,587.0,138.0,10.0,130.0
21669,0.0,0.0,55.0,0.0,0.0,41.0
21890,0.0,0.0,639.0,3.0,0.0,0.0
21652,0.0,0.0,10.0,29.0,0.0,0.0
21251,0.0,0.0,0.0,0.0,0.0,0.0
21916,0.0,0.0,0.0,20.0,0.0,0.0
21746,0.0,0.0,399.0,33.0,0.0,0.0
21250,0.0,0.0,0.0,0.0,0.0,0.0
21409,141.0,21.0,1995.0,2087.0,8.0,2888.0
21802,0.0,0.0,33.0,9.0,0.0,0.0
21705,0.0,0.0,0.0,0.0,0.0,0.0
21252,0.0,0.0,0.0,0.0,0.0,0.0
21153,0.0,0.0,62.0,26.0,0.0,99.0
21521,0.0,0.0,455.0,6.0,0.0,63.0
21240,0.0,0.0,0.0,0.0,0.0,0.0
21104,0.0,0.0,685.0,678.0,0.0,747.0
21204,41.0,0.0,1586.0,2621.0,56.0,1828.0
21781,0.0,0.0,0.0,0.0,0.0,37.0
21074,0.0,0.0,3029.0,850.0,17.0,1895.0
21205,0.0,0.0,2669.0,293.0,154.0,553.0
21227,28.0,0.0,7440.0,1314.0,201.0,2312.0
21714,0.0,0.0,39.0,12.0,0.0,42.0
21037,149.0,0.0,3447.0,2147.0,30.0,2457.0
21201,0.0,0.0,1786.0,2028.0,0.0,103.0
21550,34.0,0.0,4128.0,795.0,71.0,1486.0
21032,20.0,9.0,1176.0,775.0,0.0,1135.0
21009,102.0,0.0,4459.0,2248.0,147.0,3547.0
21017,42.0,0.0,884.0,497.0,61.0,592.0
21028,13.0,0.0,504.0,288.0,0.0,373.0
21036,44.0,30.0,176.0,306.0,0.0,359.0
21044,87.0,31.0,2923.0,7097.0,111.0,3475.0
21048,18.0,0.0,1810.0,805.0,129.0,1374.0
21130,0.0,0.0,43.0,0.0,0.0,16.0
21146,154.0,11.0,1770.0,4139.0,0.0,4436.0
21154,54.0,11.0,1285.0,388.0,39.0,693.0
21160,0.0,0.0,778.0,194.0,61.0,297.0
23316,0.0,0.0,58.0,0.0,0.0,3.0
23235,0.0,0.0,3591.0,3314.0,135.0,2864.0
23304,0.0,0.0,0.0,20.0,0.0,0.0
23306,0.0,0.0,166.0,103.0,0.0,97.0
23320,94.0,8.0,7220.0,3883.0,75.0,4381.0
23324,20.0,0.0,4246.0,513.0,281.0,1078.0
23354,0.0,0.0,17.0,24.0,0.0,8.0
23359,0.0,0.0,234.0,19.0,14.0,55.0
23416,0.0,0.0,200.0,0.0,0.0,0.0
23418,7.0,0.0,207.0,75.0,41.0,46.0
23420,0.0,0.0,800.0,87.0,9.0,290.0
23432,0.0,3.0,252.0,73.0,39.0,73.0
23437,9.0,0.0,787.0,86.0,5.0,438.0
23438,6.0,0.0,226.0,119.0,0.0,257.0
23442,0.0,0.0,169.0,28.0,0.0,21.0
23455,117.0,60.0,5800.0,3686.0,200.0,4353.0
23423,0.0,0.0,130.0,0.0,15.0,6.0
23433,0.0,5.0,193.0,135.0,0.0,52.0
23461,0.0,0.0,13.0,0.0,0.0,0.0
23488,0.0,0.0,64.0,5.0,0.0,0.0
23504,11.0,0.0,2791.0,638.0,77.0,748.0
23517,0.0,0.0,467.0,425.0,0.0,54.0
23669,134.0,0.0,6221.0,2073.0,118.0,2688.0
23692,99.0,0.0,2195.0,1991.0,65.0,2242.0
23703,67.0,0.0,3489.0,1466.0,9.0,2213.0
23832,53.0,0.0,5386.0,2053.0,16.0,3740.0
23840,0.0,0.0,438.0,22.0,63.0,262.0
23845,8.0,0.0,135.0,0.0,0.0,0.0
23847,0.0,0.0,3198.0,282.0,302.0,627.0
23856,11.0,0.0,184.0,21.0,0.0,0.0
23874,0.0,0.0,204.0,60.0,0.0,49.0
23893,0.0,0.0,87.0,0.0,0.0,0.0
23897,0.0,0.0,70.0,33.0,0.0,42.0
23899,0.0,0.0,86.0,12.0,6.0,7.0
23917,2.0,0.0,562.0,209.0,106.0,122.0
23920,0.0,0.0,769.0,191.0,34.0,242.0
23923,0.0,0.0,654.0,104.0,23.0,169.0
23950,12.0,0.0,922.0,27.0,77.0,221.0
23430,57.0,10.0,2777.0,1151.0,222.0,1559.0
23436,12.0,0.0,111.0,55.0,0.0,120.0
23451,175.0,32.0,4135.0,4144.0,73.0,3193.0
23505,73.0,46.0,3439.0,1508.0,117.0,1954.0
23523,0.0,0.0,1130.0,77.0,0.0,456.0
23702,32.0,0.0,1852.0,80.0,110.0,651.0
23803,0.0,0.0,8089.0,1525.0,273.0,2139.0
23829,0.0,0.0,413.0,82.0,0.0,179.0
23836,52.0,0.0,2131.0,944.0,44.0,1304.0
23839,0.0,0.0,151.0,21.0,17.0,58.0
23021,0.0,0.0,0.0,15.0,0.0,0.0
23043,0.0,0.0,457.0,116.0,0.0,42.0
23047,0.0,0.0,358.0,128.0,0.0,97.0
23072,15.0,4.0,2497.0,517.0,75.0,1253.0
23083,0.0,0.0,400.0,0.0,59.0,279.0
23086,9.0,0.0,951.0,110.0,84.0,245.0
23089,33.0,0.0,822.0,268.0,0.0,460.0
23124,0.0,0.0,1244.0,134.0,0.0,451.0
23125,0.0,0.0,49.0,0.0,0.0,0.0
23138,0.0,0.0,162.0,36.0,0.0,0.0
23148,0.0,0.0,508.0,42.0,28.0,92.0
23175,0.0,0.0,440.0,58.0,12.0,77.0
23395,0.0,0.0,59.0,0.0,0.0,0.0
23407,0.0,0.0,163.0,14.0,0.0,32.0
23427,0.0,0.0,49.0,6.0,0.0,8.0
23441,0.0,0.0,26.0,0.0,0.0,0.0
23452,93.0,40.0,8873.0,3273.0,153.0,5340.0
23457,42.0,0.0,890.0,337.0,0.0,587.0
23651,0.0,0.0,29.0,60.0,0.0,75.0
23693,10.0,0.0,2019.0,3411.0,0.0,3236.0
23801,0.0,0.0,307.0,137.0,74.0,999.0
23045,0.0,0.0,19.0,0.0,0.0,0.0
23035,0.0,0.0,346.0,8.0,0.0,71.0
23050,0.0,0.0,168.0,9.0,0.0,172.0
23023,0.0,0.0,211.0,13.0,0.0,17.0
23055,0.0,0.0,149.0,99.0,0.0,168.0
23059,69.0,53.0,2716.0,4350.0,22.0,5766.0
23060,62.0,0.0,4010.0,3579.0,80.0,4434.0
23076,0.0,0.0,139.0,91.0,56.0,57.0
23093,0.0,0.0,2960.0,641.0,3.0,1198.0
23126,0.0,0.0,23.0,13.0,0.0,12.0
23128,0.0,0.0,193.0,39.0,0.0,214.0
23130,0.0,0.0,15.0,0.0,0.0,52.0
23140,42.0,0.0,1331.0,506.0,4.0,648.0
23168,28.0,0.0,865.0,651.0,0.0,862.0
23180,0.0,0.0,95.0,23.0,0.0,42.0
23221,38.0,6.0,976.0,2386.0,0.0,932.0
23827,0.0,0.0,235.0,57.0,67.0,86.0
23696,11.0,0.0,514.0,149.0,0.0,427.0
23707,5.0,0.0,2159.0,484.0,91.0,861.0
23821,0.0,0.0,426.0,37.0,0.0,143.0
23830,0.0,0.0,182.0,37.0,0.0,47.0
23833,0.0,0.0,685.0,87.0,20.0,160.0
23850,0.0,0.0,329.0,0.0,0.0,129.0
23851,62.0,0.0,2083.0,619.0,0.0,1005.0
23890,0.0,0.0,662.0,147.0,1.0,226.0
23302,0.0,0.0,0.0,16.0,94.0,14.0
23307,0.0,0.0,107.0,0.0,14.0,61.0
23336,0.0,0.0,777.0,255.0,39.0,141.0
23150,0.0,0.0,2709.0,302.0,45.0,635.0
23220,46.0,6.0,2339.0,2738.0,78.0,498.0
23222,27.0,0.0,4266.0,876.0,129.0,605.0
23230,0.0,0.0,1057.0,418.0,32.0,226.0
23294,15.0,0.0,2049.0,1315.0,104.0,1140.0
23301,0.0,0.0,345.0,40.0,26.0,70.0
23321,80.0,36.0,5135.0,2587.0,295.0,3943.0
23347,0.0,0.0,132.0,31.0,80.0,44.0
23409,0.0,0.0,36.0,0.0,0.0,0.0
23417,0.0,0.0,778.0,279.0,17.0,102.0
23960,0.0,0.0,326.0,39.0,0.0,137.0
23962,0.0,0.0,102.0,14.0,0.0,0.0
23963,0.0,0.0,29.0,0.0,0.0,0.0
23337,0.0,0.0,119.0,0.0,0.0,172.0
23310,5.0,0.0,737.0,179.0,0.0,241.0
23356,0.0,0.0,377.0,108.0,2.0,92.0
23357,0.0,8.0,191.0,18.0,24.0,37.0
23358,0.0,0.0,18.0,0.0,0.0,0.0
23413,0.0,0.0,201.0,102.0,0.0,75.0
23434,82.0,0.0,8352.0,2169.0,203.0,4360.0
23435,110.0,0.0,3787.0,2359.0,62.0,3619.0
23480,0.0,0.0,147.0,20.0,0.0,6.0
23661,0.0,0.0,2375.0,598.0,269.0,845.0
23662,31.0,0.0,1872.0,1156.0,62.0,1592.0
23664,14.0,0.0,1449.0,642.0,104.0,770.0
23665,0.0,0.0,422.0,246.0,12.0,1067.0
23691,0.0,0.0,4.0,4.0,0.0,52.0
23079,0.0,0.0,49.0,23.0,0.0,29.0
23084,0.0,0.0,220.0,45.0,0.0,190.0
23092,9.0,0.0,171.0,27.0,0.0,75.0
23108,0.0,0.0,61.0,16.0,0.0,67.0
23115,0.0,0.0,53.0,16.0,0.0,0.0
23038,0.0,0.0,305.0,63.0,0.0,133.0
23146,0.0,0.0,431.0,275.0,10.0,430.0
23022,0.0,0.0,263.0,26.0,0.0,186.0
23024,27.0,0.0,2060.0,432.0,0.0,938.0
23091,0.0,0.0,19.0,0.0,0.0,8.0
23103,8.0,0.0,441.0,502.0,0.0,324.0
23109,0.0,0.0,663.0,117.0,0.0,58.0
23110,0.0,0.0,168.0,0.0,0.0,20.0
23113,141.0,13.0,1681.0,3026.0,23.0,3864.0
23129,0.0,0.0,46.0,21.0,0.0,69.0
23188,31.0,18.0,5463.0,4843.0,244.0,4286.0
23192,21.0,22.0,1462.0,317.0,57.0,984.0
23233,49.0,0.0,1947.0,3605.0,107.0,3943.0
23234,76.0,0.0,8153.0,1358.0,492.0,2339.0
23237,25.0,7.0,3972.0,696.0,269.0,2007.0
23303,0.0,0.0,306.0,0.0,0.0,16.0
23011,59.0,0.0,452.0,52.0,0.0,161.0
23032,0.0,0.0,83.0,0.0,0.0,0.0
23503,35.0,0.0,5262.0,1418.0,220.0,1641.0
23507,33.0,0.0,355.0,1267.0,0.0,491.0
23508,27.0,0.0,1331.0,1533.0,54.0,1232.0
23518,45.0,0.0,4839.0,1551.0,234.0,1801.0
23603,0.0,0.0,305.0,176.0,134.0,209.0
23604,0.0,0.0,372.0,150.0,40.0,567.0
23605,12.0,0.0,2803.0,307.0,52.0,501.0
23663,4.0,0.0,2146.0,459.0,183.0,534.0
23701,46.0,0.0,4685.0,994.0,82.0,1518.0
23805,23.0,0.0,3877.0,915.0,84.0,1072.0
23828,0.0,0.0,33.0,4.0,0.0,22.0
23837,0.0,0.0,1065.0,167.0,3.0,347.0
23842,0.0,0.0,1475.0,249.0,48.0,791.0
23857,0.0,0.0,171.0,13.0,0.0,38.0
23881,0.0,0.0,369.0,99.0,58.0,180.0
23924,0.0,0.0,1263.0,127.0,72.0,345.0
23938,0.0,0.0,108.0,0.0,0.0,25.0
23005,33.0,0.0,2484.0,911.0,181.0,1591.0
23025,0.0,0.0,70.0,52.0,0.0,31.0
23027,0.0,0.0,274.0,10.0,0.0,41.0
23039,0.0,0.0,177.0,54.0,0.0,94.0
23061,107.0,0.0,4098.0,906.0,100.0,2202.0
23075,7.0,0.0,1763.0,170.0,0.0,440.0
23841,0.0,0.0,1142.0,184.0,0.0,221.0
23860,21.0,0.0,5602.0,842.0,152.0,2002.0
23401,0.0,0.0,74.0,3.0,3.0,15.0
23405,8.0,0.0,200.0,63.0,13.0,10.0
23421,0.0,0.0,880.0,122.0,142.0,200.0
23426,0.0,0.0,20.0,0.0,0.0,0.0
23487,6.0,0.0,1066.0,140.0,41.0,663.0
23502,9.0,30.0,3461.0,747.0,75.0,1087.0
23509,33.0,0.0,2148.0,705.0,115.0,660.0
23510,13.0,7.0,802.0,810.0,20.0,37.0
23602,33.0,0.0,5218.0,2628.0,157.0,3086.0
23608,13.0,0.0,6686.0,1551.0,272.0,3363.0
23666,68.0,0.0,8019.0,3237.0,456.0,3723.0
23824,0.0,0.0,1332.0,197.0,16.0,650.0
23834,35.0,0.0,4528.0,1001.0,257.0,1871.0
23843,0.0,0.0,52.0,13.0,0.0,21.0
23866,0.0,0.0,369.0,97.0,16.0,317.0
23872,0.0,0.0,526.0,32.0,4.0,159.0
23085,0.0,0.0,205.0,70.0,0.0,114.0
23056,0.0,0.0,94.0,0.0,0.0,36.0
23062,19.0,0.0,508.0,188.0,0.0,175.0
23064,0.0,0.0,85.0,0.0,0.0,12.0
23111,136.0,5.0,6955.0,1771.0,168.0,4198.0
23117,61.0,0.0,1946.0,454.0,57.0,594.0
23119,0.0,0.0,55.0,43.0,0.0,21.0
23120,23.0,9.0,568.0,898.0,12.0,1794.0
23139,63.0,0.0,4309.0,1152.0,59.0,2778.0
23149,29.0,0.0,632.0,127.0,0.0,230.0
23163,0.0,0.0,51.0,19.0,0.0,0.0
23226,39.0,0.0,1043.0,2237.0,158.0,1497.0
23236,86.0,0.0,4047.0,2081.0,352.0,2716.0
23308,0.0,0.0,569.0,19.0,7.0,81.0
23323,100.0,0.0,5692.0,1749.0,503.0,4703.0
23325,14.0,0.0,3008.0,975.0,12.0,1829.0
23350,0.0,0.0,937.0,118.0,0.0,196.0
23410,0.0,0.0,443.0,173.0,0.0,319.0
23415,0.0,0.0,591.0,0.0,0.0,77.0
23004,0.0,0.0,289.0,0.0,0.0,12.0
23440,3.0,0.0,149.0,0.0,21.0,31.0
23456,284.0,13.0,5366.0,3837.0,209.0,7763.0
23459,0.0,0.0,70.0,49.0,3.0,239.0
23601,30.0,0.0,4321.0,1082.0,120.0,2215.0
23606,8.0,0.0,3678.0,2076.0,145.0,1904.0
23690,8.0,9.0,527.0,199.0,0.0,312.0
23704,30.0,0.0,2678.0,636.0,18.0,668.0
23708,0.0,0.0,9.0,0.0,0.0,0.0
23844,0.0,0.0,73.0,8.0,0.0,63.0
23846,0.0,0.0,207.0,9.0,0.0,88.0
23927,4.0,0.0,726.0,306.0,0.0,249.0
23934,0.0,0.0,122.0,0.0,0.0,69.0
23936,0.0,0.0,1878.0,177.0,17.0,734.0
23947,0.0,0.0,914.0,59.0,0.0,363.0
23958,0.0,0.0,660.0,206.0,100.0,259.0
23974,0.0,0.0,1011.0,110.0,110.0,292.0
23009,38.0,0.0,1235.0,200.0,59.0,885.0
23228,11.0,0.0,5153.0,2119.0,471.0,2018.0
23229,40.0,8.0,3494.0,3603.0,318.0,4260.0
23070,0.0,0.0,83.0,9.0,0.0,15.0
23868,0.0,0.0,1252.0,236.0,67.0,172.0
23901,0.0,0.0,2120.0,938.0,152.0,863.0
23976,0.0,0.0,14.0,0.0,0.0,0.0
23921,0.0,0.0,262.0,86.0,0.0,143.0
23876,0.0,0.0,78.0,23.0,0.0,28.0
23882,0.0,0.0,484.0,88.0,34.0,73.0
23889,0.0,0.0,215.0,0.0,0.0,16.0
23930,0.0,0.0,1138.0,150.0,59.0,453.0
23943,0.0,0.0,0.0,16.0,0.0,0.0
23944,0.0,0.0,707.0,55.0,0.0,231.0
23954,0.0,0.0,239.0,31.0,17.0,262.0
23513,47.0,0.0,5332.0,736.0,389.0,1758.0
23607,0.0,0.0,4143.0,498.0,160.0,697.0
23838,24.0,0.0,2177.0,1220.0,102.0,2384.0
23063,0.0,0.0,970.0,147.0,0.0,352.0
23065,0.0,0.0,500.0,63.0,0.0,196.0
23015,0.0,0.0,745.0,234.0,77.0,431.0
23030,8.0,0.0,1265.0,112.0,34.0,261.0
23066,0.0,0.0,51.0,8.0,0.0,0.0
23068,0.0,0.0,18.0,36.0,0.0,0.0
23069,0.0,0.0,637.0,34.0,0.0,166.0
23102,0.0,0.0,616.0,171.0,34.0,455.0
23106,0.0,0.0,203.0,39.0,0.0,7.0
23112,26.0,0.0,5067.0,4822.0,297.0,6997.0
23153,0.0,0.0,242.0,41.0,0.0,159.0
23161,0.0,0.0,57.0,16.0,0.0,16.0
23181,26.0,0.0,1440.0,155.0,0.0,395.0
23219,17.0,0.0,278.0,320.0,0.0,31.0
23223,43.0,0.0,7642.0,2276.0,94.0,1596.0
23225,0.0,0.0,6276.0,3016.0,144.0,1358.0
23314,16.0,0.0,1092.0,604.0,63.0,861.0
23315,0.0,0.0,350.0,65.0,0.0,60.0
23389,0.0,0.0,13.0,0.0,0.0,111.0
23875,20.0,0.0,1907.0,583.0,107.0,1081.0
23970,0.0,0.0,1448.0,286.0,0.0,525.0
23806,0.0,0.0,0.0,0.0,0.0,0.0
23250,0.0,0.0,0.0,0.0,0.0,0.0
23891,0.0,0.0,455.0,48.0,0.0,0.0
23114,26.0,0.0,1702.0,2048.0,160.0,2661.0
23238,60.0,0.0,2579.0,2859.0,142.0,2587.0
23160,0.0,0.0,387.0,11.0,0.0,0.0
23408,0.0,0.0,0.0,0.0,0.0,0.0
23454,136.0,25.0,6894.0,3750.0,155.0,5526.0
23831,0.0,10.0,5261.0,2882.0,36.0,4018.0
23937,0.0,0.0,513.0,36.0,4.0,158.0
23398,7.0,0.0,0.0,3.0,0.0,0.0
23909,0.0,0.0,0.0,0.0,0.0,0.0
23884,0.0,0.0,3.0,0.0,0.0,0.0
23709,0.0,0.0,49.0,0.0,0.0,0.0
23187,0.0,0.0,0.0,0.0,0.0,0.0
23551,0.0,0.0,0.0,0.0,0.0,0.0
23313,0.0,0.0,23.0,0.0,0.0,0.0
23511,0.0,0.0,660.0,188.0,0.0,77.0
23173,0.0,0.0,7.0,22.0,0.0,0.0
23486,0.0,0.0,50.0,56.0,0.0,8.0
23422,0.0,0.0,44.0,0.0,0.0,0.0
23040,0.0,0.0,1295.0,150.0,11.0,459.0
23071,0.0,0.0,319.0,178.0,0.0,75.0
23156,0.0,0.0,335.0,124.0,0.0,48.0
23002,0.0,0.0,1866.0,187.0,216.0,673.0
23322,392.0,52.0,7815.0,4991.0,115.0,9000.0
23453,66.0,0.0,4821.0,1443.0,186.0,4042.0
23460,0.0,0.0,13.0,9.0,0.0,0.0
23414,0.0,0.0,30.0,0.0,0.0,0.0
23898,0.0,0.0,467.0,77.0,0.0,173.0
23883,0.0,0.0,510.0,96.0,11.0,181.0
23888,16.0,0.0,330.0,60.0,4.0,195.0
23894,0.0,0.0,118.0,0.0,0.0,76.0
23919,0.0,7.0,444.0,114.0,13.0,196.0
23922,1.0,0.0,829.0,129.0,6.0,273.0
23952,0.0,0.0,20.0,0.0,0.0,0.0
23966,0.0,0.0,430.0,145.0,0.0,133.0
23968,0.0,0.0,117.0,30.0,38.0,80.0
23867,0.0,0.0,521.0,25.0,25.0,68.0
23878,0.0,0.0,200.0,9.0,9.0,72.0
23879,0.0,0.0,127.0,20.0,0.0,51.0
